"","UserID","Condition","SocialContext","BodyType","Sex","SAM_Valance","SAM_Arousal","SAM_Dominance","IOS","Intimidated","Jealousy","Empathy","Envy","Embarressed","Guilty","Pride","Shame","Admire","enjoyed_activity","tried_hard","attracted_to_other_person","responsible_for_other_person","repulsed","focused_on_the_other_person","focused_on_myself","satisfied_with_performance","IMI_Relatedness","SEES_PositiveWellBeing","SEES_PsychologicalDistress","SEES_Fatigue","NumberOfSitUps","Time","HR","AGE","Gender","AttrAvatar","IndentifyAvatar","SUS","SMS_Amotivaation","SMS_EXReg","SMS_IntReg","SMS_IdReg","SMS_InteReg","SMS_IntMot","SMS","Cooperation","Competition","Attracted","DivGen_Attr","DivGen_AttrAv","DivAv_AttraktedAv","DivAv_IndentifyG","DivAv_IndentifyAv","DivCoopComp","Sporty","NumberOfSitUpsNorm","CCooperation","CCompetition"
"199","ABE1497","TMusF","T","Mus","F",3,3,3,2,1,1,6,2,1,1,2,1,2,4,1,1,1,1,2,6,4,4.75,4,1,2,5,3.1075000166893,97,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,1,"FALSE",0,"FALSE",1,0,5.7,-0.160256410256398,-1.66458333333333
"200","ABE1497","TObF","T","Ob","F",3,4,3,2,1,1,6,1,1,1,2,1,2,4,3,1,1,1,2,6,4,5,3.75,1,2,5,2.75249999761581,98,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,1,"FALSE",0,"FALSE",1,0,5.7,-0.160256410256398,-1.66458333333333
"201","ABE1497","TSliM","T","Sli","M",3,3,2,2,1,1,6,2,1,1,2,1,1,3,2,1,1,1,1,6,3,4.875,3.5,1,3.5,5,3.31749999523163,95,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,0,"TRUE",0,"FALSE",1,0,5.7,-0.160256410256398,-1.66458333333333
"202","ABE1497","TMusM","T","Mus","M",3,3,3,2,2,2,6,1,1,1,2,1,2,4,5,1,1,1,1,6,3,4.5,3.75,1.25,3.5,5,3.19249999523163,107,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,0,"FALSE",0,"FALSE",1,0,5.7,-0.160256410256398,-1.66458333333333
"203","ABE1497","TObM","T","Ob","M",3,4,2,2,1,1,6,1,1,1,2,1,2,3,5,1,1,1,1,6,3,4.875,3.25,1,3.25,5,3.2150000333786,121,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,0,"FALSE",0,"FALSE",1,0,5.7,-0.160256410256398,-1.66458333333333
"204","ABE1497","TSliF","T","Sli","F",3,3,3,2,2,1,6,2,1,1,2,1,1,4,5,1,1,1,1,6,4,4.75,3.75,1.75,5,5,3.24750000238419,124,25,"F","MSli","FSli",2.71428571428571,1.5,1,1.75,1.75,1,2.75,1.625,5.30769230769231,2.1,2,2,1,"FALSE",0,"TRUE",1,0,5.7,-0.160256410256398,-1.66458333333333
"205","DNA2901","TSliF","T","Sli","F",1,2,2,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,4,5,3.5,4.75,1,1,10,1.5744444264306,72,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"TRUE",3,1,10.7,0.608974358974371,2.03541666666667
"206","DNA2901","TMusF","T","Mus","F",2,2,3,3,1,1,4,1,1,1,1,1,4,5,5,4,5,1,5,5,5,4.25,4.75,1,1,9,1.55625000596046,86,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"FALSE",3,1,9.7,0.608974358974371,2.03541666666667
"207","DNA2901","TObF","T","Ob","F",1,2,3,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,2.5,5.25,1,2.25,10,1.44666666454739,87,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"FALSE",3,1,10.7,0.608974358974371,2.03541666666667
"208","DNA2901","TSliM","T","Sli","M",1,1,5,1,1,4,1,1,1,4,6,1,1,6,6,6,1,1,1,6,6,4,7,1,1,11,1.3789999961853,95,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"TRUE",0,"FALSE",3,1,11.7,0.608974358974371,2.03541666666667
"209","DNA2901","TMusM","T","Mus","M",1,1,5,1,1,1,1,7,6,5,5,4,4,6,6,4,3,3,1,7,7,3.5,7,1,1,12,1.31090907617049,100,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"FALSE",0,"FALSE",3,1,12.7,0.608974358974371,2.03541666666667
"210","DNA2901","TObM","T","Ob","M",1,1,5,3,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,4,4,5.75,1.5,2,9,1.65874999761581,85,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"FALSE",0,"FALSE",3,1,9.7,0.608974358974371,2.03541666666667
"211","DNA2901","OSliF","O","Sli","F",1,1,5,4,5,5,3,3,3,3,3,3,6,5,5,4,1,1,7,7,7,6,7,1,1,12,1.26181817054749,81,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"TRUE",3,1,12.7,0.608974358974371,2.03541666666667
"212","DNA2901","OMusF","O","Mus","F",1,1,5,6,6,6,3,5,4,4,4,4,5,7,6,5,3,3,3,6,5,4.5,5,3.25,3.25,12,1.19727273420854,90,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"FALSE",3,1,12.7,0.608974358974371,2.03541666666667
"213","DNA2901","OObF","O","Ob","F",1,3,5,1,1,1,1,1,1,1,4,1,1,5,5,1,1,1,4,6,6,1,4.5,3.25,3.75,12,1.2563636302948,109,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,0,"FALSE",0,"FALSE",3,1,12.7,0.608974358974371,2.03541666666667
"214","DNA2901","OSliM","O","Sli","M",1,1,5,7,7,7,1,7,1,1,1,1,7,7,7,7,1,1,7,7,7,7,7,1,1,10,1.4300000137753,83,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"TRUE",0,"FALSE",3,1,10.7,0.608974358974371,2.03541666666667
"215","DNA2901","OMusM","O","Mus","M",1,1,5,7,7,1,1,1,1,7,7,1,7,7,7,7,1,1,7,7,7,7,7,1,1,10,1.54000001483493,114,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"FALSE",0,"FALSE",3,1,10.7,0.608974358974371,2.03541666666667
"216","DNA2901","OObM","O","Ob","M",1,1,5,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,7,7,7,2.5,7,1,1,9,1.79124999046326,114,21,"F","MSli","FSli",5.28571428571429,3,2.75,4.5,5,4.25,5,4.08333333333333,6.07692307692308,5.8,1,4,1,"FALSE",0,"FALSE",3,1,9.7,0.608974358974371,2.03541666666667
"217","BPO0900","OObM","O","Ob","M",1,3,5,1,2,2,3,2,2,1,4,4,2,5,6,2,3,4,1,5,3,2.875,6,1.75,1.5,5,2.97000002861023,61,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"FALSE",3,1,5,-0.698717948717936,1.13541666666667
"218","BPO0900","OSliF","O","Sli","F",1,3,5,1,2,2,4,2,1,3,5,2,2,5,5,2,2,2,5,4,5,3.875,5.75,1.25,1.5,7,2.19166668256124,66,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"TRUE",0,"FALSE",3,1,7,-0.698717948717936,1.13541666666667
"219","BPO0900","OMusF","O","Mus","F",1,3,5,1,6,2,2,5,3,2,5,2,3,5,5,2,2,2,4,5,4,4,6,1.5,1.25,6,2.53600001335144,72,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"FALSE",0,"FALSE",3,1,6,-0.698717948717936,1.13541666666667
"220","BPO0900","OObF","O","Ob","F",1,3,5,1,3,2,4,1,2,3,3,4,3,5,6,3,2,3,2,5,6,3.875,6.25,1.5,1.75,7,2.07166667779287,70,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"FALSE",0,"FALSE",3,1,7,-0.698717948717936,1.13541666666667
"221","BPO0900","OSliM","O","Sli","M",1,2,5,3,5,4,5,5,3,3,4,2,4,2,5,4,5,3,5,4,5,4.125,5.75,1.5,3.25,8,1.85857142720904,63,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"TRUE",3,1,8,-0.698717948717936,1.13541666666667
"222","BPO0900","OMusM","O","Mus","M",1,3,5,1,3,2,3,2,3,4,2,4,2,4,5,3,2,3,5,5,5,3.625,5.5,2,2.25,8,1.84428569248744,77,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"FALSE",3,1,8,-0.698717948717936,1.13541666666667
"223","BPO0900","TObM","T","Ob","M",1,3,5,1,3,4,2,2,4,2,4,1,2,5,6,1,2,3,4,5,5,3.625,5.25,1.75,1.5,7,2.04333333174388,96,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"FALSE",3,1,7,-0.698717948717936,1.13541666666667
"224","BPO0900","TSliF","T","Sli","F",1,2,5,1,4,2,4,2,4,2,5,3,4,5,5,2,4,5,5,5,5,3.875,6,1.5,1.25,8,1.89142857279096,63,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"TRUE",0,"FALSE",3,1,8,-0.698717948717936,1.13541666666667
"225","BPO0900","TMusF","T","Mus","F",1,4,5,1,3,2,3,4,3,2,4,2,3,2,5,4,5,2,4,5,4,4.25,6,1.5,1.75,8,1.77857140132359,96,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"FALSE",0,"FALSE",3,1,8,-0.698717948717936,1.13541666666667
"226","BPO0900","TObF","T","Ob","F",1,2,4,1,2,2,5,4,2,1,4,2,4,5,5,3,4,5,3,4,6,3.25,5.75,1.75,1.75,8,1.97714287894113,102,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,1,"FALSE",0,"FALSE",3,1,8,-0.698717948717936,1.13541666666667
"227","BPO0900","TSliM","T","Sli","M",1,4,5,1,2,2,3,2,2,2,5,3,5,5,5,3,4,4,5,5,4,3.75,5.75,2.5,3,8,2.0557143007006,98,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"TRUE",3,1,8,-0.698717948717936,1.13541666666667
"228","BPO0900","TMusM","T","Mus","M",1,3,4,2,3,4,5,4,3,2,3,2,3,5,6,4,3,4,5,6,4,3.75,5,2.75,2.5,8,1.78428571564811,73,22,"M","FSli","MSli",4,1.75,4,4.5,5,5.5,4.75,4.25,4.76923076923077,4.9,2,3,0,"FALSE",0,"FALSE",3,1,8,-0.698717948717936,1.13541666666667
"229","AKO1299","TMusM","T","Mus","M",3,3,2,1,2,2,2,1,2,1,2,2,1,2,5,1,1,2,1,7,5,3.625,4,2,3.5,6,2.34400000572205,85,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"FALSE",1,0,6,-0.314102564102551,-0.364583333333333
"230","AKO1299","TObM","T","Ob","M",2,3,3,1,2,2,2,1,2,2,2,2,1,4,5,1,1,2,1,7,6,2.5,4,1.5,2.25,7,2.20500000317891,82,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"231","AKO1299","TSliF","T","Sli","F",2,2,4,1,1,1,3,1,1,1,1,1,4,4,5,4,2,1,2,7,6,4.5,4.25,1.25,2.5,7,2.01333332061768,96,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"TRUE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"232","AKO1299","TMusF","T","Mus","F",3,3,3,1,1,1,2,1,2,2,2,2,2,4,5,2,2,2,1,7,7,2.5,4.25,1,2.25,8,2.02142858505249,102,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"FALSE",0,"FALSE",1,0,8,-0.314102564102551,-0.364583333333333
"233","AKO1299","TObF","T","Ob","F",2,3,3,1,1,1,2,2,1,1,1,1,1,4,5,1,1,5,1,7,6,2.625,4,1.25,3.5,7,2.27666668097178,95,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"234","AKO1299","TSliM","T","Sli","M",3,2,3,1,4,2,2,1,1,1,1,1,1,4,5,1,1,4,1,7,6,3.25,4,1,3,7,2.14499998092651,70,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"TRUE",1,0,7,-0.314102564102551,-0.364583333333333
"235","AKO1299","OMusM","O","Mus","M",3,3,3,1,2,2,4,2,1,1,1,1,2,4,5,2,2,2,2,7,6,4.625,4,1,2.5,7,2.14999997615814,78,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"236","AKO1299","OObM","O","Ob","M",3,3,4,1,1,2,2,1,1,1,1,1,1,4,5,1,1,6,1,7,6,2.75,4.25,1,2.75,7,2.22333331902822,90,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"237","AKO1299","OSliF","O","Sli","F",3,2,3,2,1,2,4,4,1,1,1,1,5,4,5,4,1,1,4,7,6,5.25,4.25,1.25,3,7,2.08000000317891,100,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"TRUE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"238","AKO1299","OMusF","O","Mus","F",3,3,3,1,1,1,2,2,1,1,1,1,3,4,5,4,2,2,2,7,6,4.75,4.25,1,3,7,1.98500001430511,68,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"239","AKO1299","OObF","O","Ob","F",3,2,3,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,7,6,2.75,4.25,1.25,2.75,7,2.07000001271566,90,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,1,"FALSE",0,"FALSE",1,0,7,-0.314102564102551,-0.364583333333333
"240","AKO1299","OSliM","O","Sli","M",2,3,3,1,2,1,2,1,1,1,1,1,2,4,5,1,1,4,1,7,6,3.375,4.5,1,2.75,7,2.06500001748403,99,23,"M","FSli","MSli",3.57142857142857,2.25,1.25,3.5,3.25,1.25,3.75,2.54166666666667,5.15384615384615,3.4,2,3,0,"FALSE",0,"TRUE",1,0,7,-0.314102564102551,-0.364583333333333
"241","CAU0101","OSliM","O","Sli","M",1,2,2,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,4.25,5,1,2,8,1.7985714503697,107,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"TRUE",1,0,8,0.301282051282064,-1.26458333333333
"242","CAU0101","OMusM","O","Mus","M",1,2,4,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.75,5.25,1,1.5,9,1.66749998927116,95,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"243","CAU0101","OObM","O","Ob","M",1,2,4,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,5,7,7,3.5,5.5,1,1.5,9,1.76499998569489,91,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"244","CAU0101","OSliF","O","Sli","F",1,2,3,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,3,7,7,3.625,5.5,1,1.25,9,1.73750001192093,87,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"TRUE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"245","CAU0101","OMusF","O","Mus","F",1,2,4,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,2,7,6,3.5,5.5,1,1.75,8,1.83142856189183,86,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"FALSE",0,"FALSE",1,0,8,0.301282051282064,-1.26458333333333
"246","CAU0101","OObF","O","Ob","F",1,2,4,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.375,5.5,1.25,1.75,9,1.72124999761581,80,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"247","CAU0101","TSliM","T","Sli","M",1,1,4,1,1,1,2,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.625,5.5,1,1.25,9,1.72999998927116,97,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"TRUE",1,0,9,0.301282051282064,-1.26458333333333
"248","CAU0101","TMusM","T","Mus","M",1,2,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,6,6,7,3.5,5.5,1,1.75,8,1.78714285578047,89,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"FALSE",1,0,8,0.301282051282064,-1.26458333333333
"249","CAU0101","TObM","T","Ob","M",1,2,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.25,5.5,1,1.5,9,1.75500002503395,98,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,0,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"250","CAU0101","TSliF","T","Sli","F",1,2,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.625,5.5,1,1.5,9,1.73750001192093,95,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"TRUE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"251","CAU0101","TMusF","T","Mus","F",1,2,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.625,5.5,1,1.25,9,1.76125001907349,95,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"252","CAU0101","TObF","T","Ob","F",1,2,5,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,3.375,5.5,1,1.5,9,1.72874999046326,105,21,"M","FSli","MSli",3.42857142857143,1,1,4.5,3.25,4.5,4.5,3.125,5.76923076923077,2.5,2,3,1,"FALSE",0,"FALSE",1,0,9,0.301282051282064,-1.26458333333333
"253","ABU2197","TObF","T","Ob","F",1,3,4,2,1,1,3,1,1,1,1,1,1,6,4,1,1,3,1,6,6,3.25,5.75,1.75,2.25,6,2.62400002479553,83,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"FALSE",0,"FALSE",3,0,6,-0.467948717948706,1.63541666666667
"254","ABU2197","TSliM","T","Sli","M",2,2,4,2,4,1,2,1,1,1,1,1,1,6,5,1,1,2,1,6,6,2.625,5.75,1.75,2.25,6,2.44200000762939,95,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,6,-0.467948717948706,1.63541666666667
"255","ABU2197","TMusM","T","Mus","M",2,2,4,2,3,3,2,3,4,4,2,1,2,6,5,1,1,2,1,6,6,2.75,5.75,2,2,6,2.44400000572205,101,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,6,-0.467948717948706,1.63541666666667
"256","ABU2197","TObM","T","Ob","M",2,2,4,2,5,1,2,1,2,1,1,4,1,5,5,1,1,4,2,6,6,2.25,5.5,1.75,2.5,7,2.27666668097178,99,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,7,-0.467948717948706,1.63541666666667
"257","ABU2197","TSliF","T","Sli","F",2,2,4,2,2,1,4,1,2,2,2,2,2,5,5,4,1,2,3,6,6,4.375,5,1.5,2.5,7,2.2199999888738,98,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"TRUE",0,"TRUE",3,0,7,-0.467948717948706,1.63541666666667
"258","ABU2197","TMusF","T","Mus","F",2,2,4,2,6,2,2,2,3,3,1,3,2,5,5,3,1,3,3,6,5,2.5,5,1.75,3,7,2.20666666825612,101,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"FALSE",0,"FALSE",3,0,7,-0.467948717948706,1.63541666666667
"259","ABU2197","OObF","O","Ob","F",2,2,3,2,4,1,3,1,2,2,1,2,1,5,5,1,1,4,2,6,6,2.875,5,1.75,3,7,2.25666670004527,106,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"FALSE",0,"FALSE",3,0,7,-0.467948717948706,1.63541666666667
"260","ABU2197","OSliM","O","Sli","M",2,2,3,2,2,1,2,1,1,1,1,1,2,5,5,2,2,2,2,6,6,3.25,4.75,1.75,3,7,2.17499999205271,107,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,7,-0.467948717948706,1.63541666666667
"261","ABU2197","OMusM","O","Mus","M",2,2,3,2,5,2,2,2,2,3,1,1,2,5,6,2,1,3,2,6,6,2.375,5,2,3,8,1.85571428707668,104,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,8,-0.467948717948706,1.63541666666667
"262","ABU2197","OObM","O","Ob","M",3,2,3,2,5,1,2,1,2,2,1,2,1,5,4,1,1,5,2,6,5,2.375,4.75,1.5,2.75,7,2.12166666984558,105,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,0,"FALSE",0,"FALSE",3,0,7,-0.467948717948706,1.63541666666667
"263","ABU2197","OSliF","O","Sli","F",3,2,4,3,2,2,4,2,1,1,3,1,3,6,7,5,2,1,2,6,6,5.375,5,1.5,3,8,1.86285713740758,107,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"TRUE",0,"TRUE",3,0,8,-0.467948717948706,1.63541666666667
"264","ABU2197","OMusF","O","Mus","F",2,2,4,2,5,2,2,2,3,3,1,1,2,4,6,3,1,5,2,6,6,2.5,5.25,1.5,3,8,1.93428570883615,107,25,"M","FSli","FSli",3.42857142857143,2.25,3,5,2.5,3.25,2.25,3.04166666666667,5,5.4,2,3,1,"FALSE",0,"FALSE",3,0,8,-0.467948717948706,1.63541666666667
"265","SIA1202","OMusF","O","Mus","F",2,3,4,3,2,1,1,1,5,5,2,1,1,5,6,1,1,1,1,7,3,4.375,2.75,1.5,3,6,2.39400000572205,106,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"FALSE",3,0,6.7,-0.467948717948706,1.63541666666667
"266","SIA1202","OObF","O","Ob","F",2,3,4,3,1,1,5,1,1,1,1,1,5,5,5,1,1,1,1,7,6,4.375,3,1.25,2.25,6,2.53000001907349,118,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"TRUE",3,0,6.7,-0.467948717948706,1.63541666666667
"267","SIA1202","OSliM","O","Sli","M",2,3,4,3,1,1,5,1,1,1,1,1,5,6,6,2,1,1,1,7,5,5,3,1,2.75,5,2.69999998807907,113,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"268","SIA1202","OMusM","O","Mus","M",2,3,4,4,1,1,5,1,1,1,1,1,5,6,6,1,1,1,1,7,6,4.625,2.75,1,3.5,6,2.58199996948242,76,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"TRUE",0,"FALSE",3,0,6.7,-0.467948717948706,1.63541666666667
"269","SIA1202","OObM","O","Ob","M",2,3,4,3,1,1,5,1,1,1,1,1,1,6,6,1,1,1,1,7,6,4.875,3.25,1,3,5,2.88499999046326,85,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
